framework,family,class,parameter_name,value_default,value_type,description
flaml,model,ExtraTreesEstimator,max_samples,None,NoneType,"If bootstrap is True, the number of samples to draw from X
to train each base estimator.

- If None (default), then draw `X.shape[0]` samples.
- If int, then draw `max_samples` samples.
- If float, then draw `max_samples * X.shape[0]` samples. Thus,
  `max_samples` should be in the interval `(0.0, 1.0]`.

.. versionadded:: 0.22"
flaml,model,LRL1Classifier,C,,"{'domain': <flaml.tune.sample.Float object at 0x74bbf7ad2c40>, 'init_value': 1.0}",
flaml,model,LRL1Classifier,penalty,l2,str,"Specify the norm of the penalty:

- `None`: no penalty is added;
- `'l2'`: add a L2 penalty term and it is the default choice;
- `'l1'`: add a L1 penalty term;
- `'elasticnet'`: both L1 and L2 penalty terms are added.

.. warning::
   Some penalties may not work with some solvers. See the parameter
   `solver` below, to know the compatibility between the penalty and
   solver.

.. versionadded:: 0.19
   l1 penalty with SAGA solver (allowing 'multinomial' + L1)

.. deprecated:: 1.2
   The 'none' option was deprecated in version 1.2, and will be removed
   in 1.4. Use `None` instead."
flaml,model,LRL1Classifier,dual,False,bool,"Dual (constrained) or primal (regularized, see also
:ref:`this equation <regularized-logistic-loss>`) formulation. Dual formulation
is only implemented for l2 penalty with liblinear solver. Prefer dual=False when
n_samples > n_features."
flaml,model,LRL1Classifier,tol,0.0001,float,Tolerance for stopping criteria.
flaml,model,LRL1Classifier,fit_intercept,True,bool,"Specifies if a constant (a.k.a. bias or intercept) should be
added to the decision function."
flaml,model,LRL1Classifier,intercept_scaling,1,int,"Useful only when the solver 'liblinear' is used
and self.fit_intercept is set to True. In this case, x becomes
[x, self.intercept_scaling],
i.e. a ""synthetic"" feature with constant value equal to
intercept_scaling is appended to the instance vector.
The intercept becomes ``intercept_scaling * synthetic_feature_weight``.

Note! the synthetic feature weight is subject to l1/l2 regularization
as all other features.
To lessen the effect of regularization on synthetic feature weight
(and therefore on the intercept) intercept_scaling has to be increased."
flaml,model,LRL1Classifier,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If not given, all classes are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified.

.. versionadded:: 0.17
   *class_weight='balanced'*"
flaml,model,LRL1Classifier,random_state,None,NoneType,"Used when ``solver`` == 'sag', 'saga' or 'liblinear' to shuffle the
data. See :term:`Glossary <random_state>` for details."
flaml,model,LRL1Classifier,solver,lbfgs,str,"Algorithm to use in the optimization problem. Default is 'lbfgs'.
To choose a solver, you might want to consider the following aspects:

    - For small datasets, 'liblinear' is a good choice, whereas 'sag'
      and 'saga' are faster for large ones;
    - For multiclass problems, only 'newton-cg', 'sag', 'saga' and
      'lbfgs' handle multinomial loss;
    - 'liblinear' is limited to one-versus-rest schemes.
    - 'newton-cholesky' is a good choice for `n_samples` >> `n_features`,
      especially with one-hot encoded categorical features with rare
      categories. Note that it is limited to binary classification and the
      one-versus-rest reduction for multiclass classification. Be aware that
      the memory usage of this solver has a quadratic dependency on
      `n_features` because it explicitly computes the Hessian matrix.

.. warning::
   The choice of the algorithm depends on the penalty chosen.
   Supported penalties by solver:

   - 'lbfgs'           -   ['l2', None]
   - 'liblinear'       -   ['l1', 'l2']
   - 'newton-cg'       -   ['l2', None]
   - 'newton-cholesky' -   ['l2', None]
   - 'sag'             -   ['l2', None]
   - 'saga'            -   ['elasticnet', 'l1', 'l2', None]

.. note::
   'sag' and 'saga' fast convergence is only guaranteed on features
   with approximately the same scale. You can preprocess the data with
   a scaler from :mod:`sklearn.preprocessing`.

.. seealso::
   Refer to the User Guide for more information regarding
   :class:`LogisticRegression` and more specifically the
   :ref:`Table <Logistic_regression>`
   summarizing solver/penalty supports.

.. versionadded:: 0.17
   Stochastic Average Gradient descent solver.
.. versionadded:: 0.19
   SAGA solver.
.. versionchanged:: 0.22
    The default solver changed from 'liblinear' to 'lbfgs' in 0.22.
.. versionadded:: 1.2
   newton-cholesky solver."
flaml,model,LRL1Classifier,max_iter,100,int,Maximum number of iterations taken for the solvers to converge.
flaml,model,LRL1Classifier,multi_class,auto,str,"If the option chosen is 'ovr', then a binary problem is fit for each
label. For 'multinomial' the loss minimised is the multinomial loss fit
across the entire probability distribution, *even when the data is
binary*. 'multinomial' is unavailable when solver='liblinear'.
'auto' selects 'ovr' if the data is binary, or if solver='liblinear',
and otherwise selects 'multinomial'.

.. versionadded:: 0.18
   Stochastic Average Gradient descent solver for 'multinomial' case.
.. versionchanged:: 0.22
    Default changed from 'ovr' to 'auto' in 0.22."
flaml,model,LRL1Classifier,verbose,0,int,"For the liblinear and lbfgs solvers set verbose to any positive
number for verbosity."
flaml,model,LRL1Classifier,warm_start,False,bool,"When set to True, reuse the solution of the previous call to fit as
initialization, otherwise, just erase the previous solution.
Useless for liblinear solver. See :term:`the Glossary <warm_start>`.

.. versionadded:: 0.17
   *warm_start* to support *lbfgs*, *newton-cg*, *sag*, *saga* solvers."
flaml,model,LRL1Classifier,n_jobs,None,NoneType,"Number of CPU cores used when parallelizing over classes if
multi_class='ovr'"". This parameter is ignored when the ``solver`` is
set to 'liblinear' regardless of whether 'multi_class' is specified or
not. ``None`` means 1 unless in a :obj:`joblib.parallel_backend`
context. ``-1`` means using all processors.
See :term:`Glossary <n_jobs>` for more details."
flaml,model,LRL1Classifier,l1_ratio,None,NoneType,"The Elastic-Net mixing parameter, with ``0 <= l1_ratio <= 1``. Only
used if ``penalty='elasticnet'``. Setting ``l1_ratio=0`` is equivalent
to using ``penalty='l2'``, while setting ``l1_ratio=1`` is equivalent
to using ``penalty='l1'``. For ``0 < l1_ratio <1``, the penalty is a
combination of L1 and L2."
flaml,model,LRL2Classifier,C,,"{'domain': <flaml.tune.sample.Float object at 0x74bbf7abae50>, 'init_value': 1.0}",
flaml,model,LRL2Classifier,penalty,l2,str,"Specify the norm of the penalty:

- `None`: no penalty is added;
- `'l2'`: add a L2 penalty term and it is the default choice;
- `'l1'`: add a L1 penalty term;
- `'elasticnet'`: both L1 and L2 penalty terms are added.

.. warning::
   Some penalties may not work with some solvers. See the parameter
   `solver` below, to know the compatibility between the penalty and
   solver.

.. versionadded:: 0.19
   l1 penalty with SAGA solver (allowing 'multinomial' + L1)

.. deprecated:: 1.2
   The 'none' option was deprecated in version 1.2, and will be removed
   in 1.4. Use `None` instead."
flaml,model,LRL2Classifier,dual,False,bool,"Dual (constrained) or primal (regularized, see also
:ref:`this equation <regularized-logistic-loss>`) formulation. Dual formulation
is only implemented for l2 penalty with liblinear solver. Prefer dual=False when
n_samples > n_features."
flaml,model,LRL2Classifier,tol,0.0001,float,Tolerance for stopping criteria.
flaml,model,LRL2Classifier,fit_intercept,True,bool,"Specifies if a constant (a.k.a. bias or intercept) should be
added to the decision function."
flaml,model,LRL2Classifier,intercept_scaling,1,int,"Useful only when the solver 'liblinear' is used
and self.fit_intercept is set to True. In this case, x becomes
[x, self.intercept_scaling],
i.e. a ""synthetic"" feature with constant value equal to
intercept_scaling is appended to the instance vector.
The intercept becomes ``intercept_scaling * synthetic_feature_weight``.

Note! the synthetic feature weight is subject to l1/l2 regularization
as all other features.
To lessen the effect of regularization on synthetic feature weight
(and therefore on the intercept) intercept_scaling has to be increased."
flaml,model,LRL2Classifier,class_weight,None,NoneType,"Weights associated with classes in the form ``{class_label: weight}``.
If not given, all classes are supposed to have weight one.

The ""balanced"" mode uses the values of y to automatically adjust
weights inversely proportional to class frequencies in the input data
as ``n_samples / (n_classes * np.bincount(y))``.

Note that these weights will be multiplied with sample_weight (passed
through the fit method) if sample_weight is specified.

.. versionadded:: 0.17
   *class_weight='balanced'*"
flaml,model,LRL2Classifier,random_state,None,NoneType,"Used when ``solver`` == 'sag', 'saga' or 'liblinear' to shuffle the
data. See :term:`Glossary <random_state>` for details."
flaml,model,LRL2Classifier,solver,lbfgs,str,"Algorithm to use in the optimization problem. Default is 'lbfgs'.
To choose a solver, you might want to consider the following aspects:

    - For small datasets, 'liblinear' is a good choice, whereas 'sag'
      and 'saga' are faster for large ones;
    - For multiclass problems, only 'newton-cg', 'sag', 'saga' and
      'lbfgs' handle multinomial loss;
    - 'liblinear' is limited to one-versus-rest schemes.
    - 'newton-cholesky' is a good choice for `n_samples` >> `n_features`,
      especially with one-hot encoded categorical features with rare
      categories. Note that it is limited to binary classification and the
      one-versus-rest reduction for multiclass classification. Be aware that
      the memory usage of this solver has a quadratic dependency on
      `n_features` because it explicitly computes the Hessian matrix.

.. warning::
   The choice of the algorithm depends on the penalty chosen.
   Supported penalties by solver:

   - 'lbfgs'           -   ['l2', None]
   - 'liblinear'       -   ['l1', 'l2']
   - 'newton-cg'       -   ['l2', None]
   - 'newton-cholesky' -   ['l2', None]
   - 'sag'             -   ['l2', None]
   - 'saga'            -   ['elasticnet', 'l1', 'l2', None]

.. note::
   'sag' and 'saga' fast convergence is only guaranteed on features
   with approximately the same scale. You can preprocess the data with
   a scaler from :mod:`sklearn.preprocessing`.

.. seealso::
   Refer to the User Guide for more information regarding
   :class:`LogisticRegression` and more specifically the
   :ref:`Table <Logistic_regression>`
   summarizing solver/penalty supports.

.. versionadded:: 0.17
   Stochastic Average Gradient descent solver.
.. versionadded:: 0.19
   SAGA solver.
.. versionchanged:: 0.22
    The default solver changed from 'liblinear' to 'lbfgs' in 0.22.
.. versionadded:: 1.2
   newton-cholesky solver."
flaml,model,LRL2Classifier,max_iter,100,int,Maximum number of iterations taken for the solvers to converge.
